Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Catering para eventos,MEDELLIN,ANTIOQUIA,CARRERA 48 B 10 SUR 35,https://empresite.eleconomistaamerica.co/EVENTOS-BANQUETES-VANGUARDIA-SAS.html,EVENTOS Y BANQUETES VANGUARDIA S A S,ILUMINACION-EVENTOS,(4)3121617
Catering para eventos,LA ESTRELLA,ANTIOQUIA,CALLE 81 SUR 65 245,https://empresite.eleconomistaamerica.co/EVENTOS-SOCIALES-EMPRESARIALES-ROMERAL-SAS.html,EVENTOS SOCIALES Y EMPRESARIALES EL ROMERAL S A S,ILUMINACION-EVENTOS,(4)3020828
Otras actividades de servicio de apoyo a las empresas n c p,BELLO,ANTIOQUIA,CARRERA 50 52 30 OF 301,https://empresite.eleconomistaamerica.co/EVENTOS-JFZ-SOCIEDAD-ACCIONES-SIMPLIFICADA.html,EVENTOS JFZ SOCIEDAD POR ACCIONES SIMPLIFICADA EN LIQUIDACION,ILUMINACION-EVENTOS,(4)2738241
Organizacion de convenciones y eventos comerciales,ITAGUI,ANTIOQUIA,CALLE 78 52 D 130,https://empresite.eleconomistaamerica.co/EVENTOS-EXTREMO-PRODUCCIONES-COMPANIA-LTDA.html,EVENTOS EXTREMO PRODUCCIONES S A S,ILUMINACION-EVENTOS,3005771759
Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n c p,SABANETA,ANTIOQUIA,CARRERA 48 61 SUR 115,https://empresite.eleconomistaamerica.co/EVENTOS-CONTROL-TOTAL-MILLENNIUM-SAS.html,EVENTOS CONTROL TOTAL MILLENNIUM S A S,ILUMINACION-EVENTOS,(4)4444443
Actividades de espectaculos musicales en vivo,MEDELLIN,ANTIOQUIA,CALLE 33 C 88 A 115 APT 91,https://empresite.eleconomistaamerica.co/EVENTOS-PRODUCCIONES-CAMC-SAS.html,EVENTOS Y PRODUCCIONES CAMC S A S,ILUMINACION-EVENTOS,(4)5838740
Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n c p,MEDELLIN,ANTIOQUIA,CARRERA 83 48 BB 52,https://empresite.eleconomistaamerica.co/EVENTOS-COMUNICACIONES-COLOMBIA-LTDA.html,EVENTOS Y COMUNICACIONES DE COLOMBIA LTDA,ILUMINACION-EVENTOS,(4)4217662
Actividades de las agencias de viaje,MEDELLIN,ANTIOQUIA,CALLE 20 88 189,https://empresite.eleconomistaamerica.co/EVENTOS-TURISMO-MAR-CIELO-LTDA.html,EVENTOS Y TURISMO MAR Y CIELO LTDA,ILUMINACION-EVENTOS,(4)3474517
Ganaderia,MEDELLIN,ANTIOQUIA,CARRERA 53 B 13 A SUR 65,https://empresite.eleconomistaamerica.co/EVENTOS-ASESORIAS-AGROPECUARIAS-EU-AGROLOGIS.html,EVENTOS Y ASESORIAS AGROPECUARIAS E U AGROLOGIS E U EN LIQUIDACION,ILUMINACION-EVENTOS,(4)3546556
Elaboración de productos alimenticios,MEDELLIN,ANTIOQUIA,CALLE 51 55 71,https://empresite.eleconomistaamerica.co/TARGETY-ILUMINACIONES-LTDA.html,TARGETY ILUMINACIONES LTDA,ILUMINACION-EVENTOS,(4)5113966
Comercio al por mayor a cambio de una retribucion o por contrata,MEDELLIN,ANTIOQUIA,CARRERA 32 18 C 79 INT 940,https://empresite.eleconomistaamerica.co/GRUPO-EMPRESARIAL-NUEVA-ILUMINACION-COLOMBIA-SAS.html,GRUPO EMPRESARIAL NUEVA ILUMINACION COLOMBIA S A S,ILUMINACION-EVENTOS,3148097642
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,BELLO,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/ALFA-ILUMINACION-LTDA.html,ALFA ILUMINACION LTDA,ILUMINACION-EVENTOS,(4)2722469
Comercio al por menor de articulos de ferreteria pinturas y productos de vidrio en establecimientos especializados,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/SERV-ENERGIA-ILUMINACION-LTDA.html,SERV DE ENERGIA E ILUMINACION LTDA,ILUMINACION-EVENTOS,
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,MEDELLIN,ANTIOQUIA,CALLE 6 A 29 121 INT 101,https://empresite.eleconomistaamerica.co/SEDUGO-ILUMINACION-SAS.html,SEDUGO ILUMINACION S A S,ILUMINACION-EVENTOS,(4)2687510
Comercio al por menor de articulos de ferreteria pinturas y productos de vidrio en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 49 77 C 20,https://empresite.eleconomistaamerica.co/PROYECTOS-ILUMINACION-SAS.html,PROYECTOS E ILUMINACION S A S,ILUMINACION-EVENTOS,3006502600
Comercio al por mayor no especializado,ABURRA SUR,ANTIOQUIA,CALLE 85 48 01,https://empresite.eleconomistaamerica.co/ESTUDIOS-ILUMINACION-SAS.html,ESTUDIOS DE ILUMINACION S A S,ILUMINACION-EVENTOS,(4)4183180
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,MEDELLIN,ANTIOQUIA,CALLE 16 AA SUR 25 100 APT 404,https://empresite.eleconomistaamerica.co/DECOR-ILUMINACION-SAS.html,DECOR ILUMINACION S A S,ILUMINACION-EVENTOS,(4)4448843
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,MEDELLIN,ANTIOQUIA,CALLE 37 45 15 LOC 104,https://empresite.eleconomistaamerica.co/CENTRO-ILUMINACION-LTDA.html,CENTRO DE ILUMINACION LTDA,ILUMINACION-EVENTOS,(4)2323520
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 81 A 33 AA 77,https://empresite.eleconomistaamerica.co/II-INGENIERIA-ILUMINACION-SAS.html,I I INGENIERIA E ILUMINACION S A S,ILUMINACION-EVENTOS,3148915994
Comercio al por menor de articulos de ferreteria pinturas y productos de vidrio en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 52 25 11,https://empresite.eleconomistaamerica.co/DINALCO-ILUMINACION-LTDA.html,DINALCO ILUMINACION LTDA,ILUMINACION-EVENTOS,(4)2358311
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,MEDELLIN,ANTIOQUIA,AVENIDA 74 B 39 B 86,https://empresite.eleconomistaamerica.co/LUMINARE-ILUMINACION-DISE-OS-LTDA.html,LUMINARE ILUMINACION Y DISE OS LTDA,ILUMINACION-EVENTOS,(4)4110809
Instalaciones electricas,MEDELLIN,ANTIOQUIA,CALLE 44 89 32,https://empresite.eleconomistaamerica.co/ON-ILUMINACION-EU.html,ON ILUMINACION E U EN LIQUIDACION,ILUMINACION-EVENTOS,(4)2526005
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/LAMPARAS-ILUMINACIONES-MEDELLIN-LTDA.html,LAMPARAS E ILUMINACIONES MEDELLIN LTDA,ILUMINACION-EVENTOS,
Comercio al por menor de otros articulos domesticos en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 56 50 14,https://empresite.eleconomistaamerica.co/ELECTRO-ILUMINACIONES-COLOMBIA-SAS.html,ELECTRO ILUMINACIONES COLOMBIA S A S,ILUMINACION-EVENTOS,(4)4486152
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 51 1 SUR 50,https://empresite.eleconomistaamerica.co/EVENTOS-SONIDO-RSU-SAS.html,EVENTOS Y SONIDO RSU S A S,SONIDO-EVENTOS,(4)4440458
Catering para eventos,BELLO,ANTIOQUIA,CALLE 31 50 07,https://empresite.eleconomistaamerica.co/SONIDO-LOGISTICA-JC-EVENTOS-SAS.html,SONIDO Y LOGISTICA JC EVENTOS S A S,SONIDO-EVENTOS,3127931135
Actividades de clubes deportivos,MEDELLIN,ANTIOQUIA,CALLE 16 A SUR 34 950,https://empresite.eleconomistaamerica.co/CORPORACION-CLUB-CAMPESTRE.html,CORPORACION CLUB CAMPESTRE,SONIDO-EVENTOS,(4)3259000
Comercio al por menor de equipos y aparatos de sonido y de video en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 43 31 118,https://empresite.eleconomistaamerica.co/SONIDO-VIVO-SAS.html,SONIDO EN VIVO S A S,SONIDO-EVENTOS,(4)4445808
Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n c p,ENVIGADO,ANTIOQUIA,CALLE 27 D SUR 27 C 50 AP 508 TO 2,https://empresite.eleconomistaamerica.co/GAMA-SONIDO-EVENTOS-LTDA.html,GAMA SONIDO Y EVENTOS LTDA,SONIDO-EVENTOS,3116332864
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 44 A 74 27,https://empresite.eleconomistaamerica.co/AS-EVENTOS-ESPECTACULOS-SONIDO-PROFESIONAL-EU.html,AS EVENTOS ESPECTACULOS Y SONIDO PROFESIONAL E U,SONIDO-EVENTOS,(4)4443063
Comercio al por mayor de materiales de construccion articulos de ferreteria pinturas productos de vidrio equipo y materiales de fontaneria y calefaccion,MEDELLIN,ANTIOQUIA,CALLE 19 A 43 B 41,https://empresite.eleconomistaamerica.co/DESTILADOS-SOLVENTES-SA.html,CACHARRERIA MUNDIAL S A S,SONIDO-EVENTOS,(4)2619100
Actividades de programacion y transmision en el servicio de radiodifusion sonora,MEDELLIN,ANTIOQUIA,CALLE 44 67 55,https://empresite.eleconomistaamerica.co/SONIDO-LTDA-ANTIOQUIA.html,SONIDO FM S A S,SONIDO-EVENTOS,(4)2609333
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,MEDELLIN,ANTIOQUIA,CALLE 43 68 A 29,https://empresite.eleconomistaamerica.co/SONIDO-UNIVERSAL-LTDA.html,SONIDO UNIVERSAL LTDA,SONIDO-EVENTOS,(4)2659029
Comercio al por menor de equipos y aparatos de sonido y de video en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 48 C 65 A 59 OF 205,https://empresite.eleconomistaamerica.co/SONIDO-PURO-PROFESIONAL-LTDA.html,SONIDO PURO PROFESIONAL LTDA,SONIDO-EVENTOS,(4)2302789
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 50 B 38 45,https://empresite.eleconomistaamerica.co/SONIDO-JORGE-VASQUEZ-LTDA.html,SONIDO JORGE VASQUEZ LTDA,SONIDO-EVENTOS,(4)2151800
Otras actividades recreativas y de esparcimiento n c p,MEDELLIN,ANTIOQUIA,CARRERA 51 49 59,https://empresite.eleconomistaamerica.co/EVENTOS-MGRSAS.html,EVENTOS M G R S A S,SONIDO-EVENTOS,(4)5115182
Mantenimiento y reparacion especializado de maquinaria y equipo,MEDELLIN,ANTIOQUIA,CALLE 50 53 22 LOCAL 208,https://empresite.eleconomistaamerica.co/SONIDO-CRISTIANO-PROFESIONAL-SAS.html,SONIDO CRISTIANO PROFESIONAL S.A.S.,SONIDO-EVENTOS,(4)5114140
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 73 CIRC 1 25,https://empresite.eleconomistaamerica.co/TICKET-FACTORY-EXPRESS-SAS.html,TICKET FACTORY EXPRESS S A S,SONIDO-EVENTOS,(4)6050065
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,SABANETA,ANTIOQUIA,CARRERA 49 61 SUR 540,https://empresite.eleconomistaamerica.co/CIELO-SA.html,EL CIELO S A S,SONIDO-EVENTOS,3155076799
Alojamiento en hoteles,BARBOSA,ANTIOQUIA,LUGAR CENTRO RECREACIONAL YARUMITO,https://empresite.eleconomistaamerica.co/EVENTOS-SOLENI-SAS.html,EVENTOS SOLENI S A S,SONIDO-EVENTOS,(4)4061398
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 36 2 SUR 60 INTERI,https://empresite.eleconomistaamerica.co/EVENTOS-FITNESS-SAS.html,EVENTOS FITNESS S A S,SONIDO-EVENTOS,(4)3225355
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 48 B 81 A 34,https://empresite.eleconomistaamerica.co/EVENTOS-OCEANOS-EAT.html,EVENTOS OCEANOS E A T EN LIQUIDACION,SONIDO-EVENTOS,(4)2343089
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 42 71 25,https://empresite.eleconomistaamerica.co/EVENTOS-TIEMPO-SAS.html,EVENTOS A TIEMPO S A S,SONIDO-EVENTOS,3104498149
Actividades de espectaculos musicales en vivo,MEDELLIN,ANTIOQUIA,CALLE 39 106 A 79,https://empresite.eleconomistaamerica.co/EVENTOS-DEXAN-SAS.html,EVENTOS DEXAN S A S,SONIDO-EVENTOS,(4)2536893
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 50 51 37,https://empresite.eleconomistaamerica.co/EVENTOS-ARISTI-SAS.html,EVENTOS ARISTI S A S,SONIDO-EVENTOS,(4)2932025
Otras actividades de servicio de apoyo a las empresas n c p,MEDELLIN,ANTIOQUIA,CARRERA 77 38 105,https://empresite.eleconomistaamerica.co/EVENTOS-SEMILLAS-SAS.html,EVENTOS SEMILLAS S A S,SONIDO-EVENTOS,(4)5806258
Fabricacion de joyas bisuteria y articulos conexos,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/EVENTOS-SOCIEDAD-SH.html,EVENTOS SOCIEDAD  S H,SONIDO-EVENTOS,(4)2395525
Otros tipos de expendio de comidas preparadas n c p,MEDELLIN,ANTIOQUIA,CALLE 55 32 45,https://empresite.eleconomistaamerica.co/EVENTOS-PRESTIGIO-EU.html,EVENTOS PRESTIGIO E U EN LIQUIDACION,SONIDO-EVENTOS,(4)2176633
Catering para eventos,MEDELLIN,ANTIOQUIA,CARRERA 43 A 7 D 65 PISO 2,https://empresite.eleconomistaamerica.co/EVENTOS-AGASAJOS-SAS.html,EVENTOS AGASAJOS S A S,SONIDO-EVENTOS,(4)4440217
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 115 64 D 12 IN 301,https://empresite.eleconomistaamerica.co/EVENTOS-EVENCAPT-SAS.html,EVENTOS EVENCAPT S A S,SONIDO-EVENTOS,3108493148
Otras actividades de servicio de apoyo a las empresas n c p,MEDELLIN,ANTIOQUIA,CALLE 30 A 81 31,https://empresite.eleconomistaamerica.co/EVENTOS-HAPPY-ON-SAS.html,EVENTOS HAPPY ON S A S,SONIDO-EVENTOS,(4)5805392
Comercio al por menor de electrodomesticos y gasodomesticos de uso domestico muebles y equipos de iluminacion,MEDELLIN,ANTIOQUIA,CALLE 50 53 59,https://empresite.eleconomistaamerica.co/MULTIELECTRO-SAS.html,MULTIELECTRO S A S,SONIDO-EVENTOS,(4)5114233
Transporte de carga por carretera,MEDELLIN,ANTIOQUIA,CARRERA 80 19 80,https://empresite.eleconomistaamerica.co/EVENTOS-TRANSPORTES-SYA-SAS.html,EVENTOS Y TRANSPORTES SYA S A S,SONIDO-EVENTOS,(4)3530207
Otras instalaciones especializadas,MEDELLIN,ANTIOQUIA,CALLE 34 B 65 D 02 OF 201,https://empresite.eleconomistaamerica.co/EVENTOS-FERIAS-EVENFER-SAS.html,EVENTOS Y FERIAS EVENFER S A S,SONIDO-EVENTOS,(4)5202042
Otras actividades recreativas y de esparcimiento n c p,MEDELLIN,ANTIOQUIA,CARRERA 84 34 31,https://empresite.eleconomistaamerica.co/EVENTOS-7R-LOGISTIC-SAS.html,EVENTOS 7R LOGISTIC S A S,SONIDO-EVENTOS,3176924312
Alquiler y arrendamiento de equipo recreativo y deportivo,MEDELLIN,ANTIOQUIA,CARRERA 85 53 B 80 BL 14,https://empresite.eleconomistaamerica.co/EVENTOS-SUPERNOVA-SAS.html,EVENTOS SUPERNOVA S A S,SONIDO-EVENTOS,(4)4226369
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 71 C 1 8,https://empresite.eleconomistaamerica.co/EVENTOS-SUPER-RUNNERS-SAS.html,EVENTOS SUPER RUNNERS S A S,SONIDO-EVENTOS,(4)4132662
Otros tipos de expendio de comidas preparadas n c p,MEDELLIN,ANTIOQUIA,CALLE 10 42 45 OF 431,https://empresite.eleconomistaamerica.co/EVENTOS-BUFFET-GOURMET-SAS.html,EVENTOS BUFFET Y GOURMET S A S,SONIDO-EVENTOS,(4)3114889
Organizacion de convenciones y eventos comerciales,RIONEGRO,ANTIOQUIA,CALLE 41 C 61 DD 52,https://empresite.eleconomistaamerica.co/EVENTOS-LOGISTICA-FW-SAS.html,EVENTOS Y LOGISTICA FW S A S,SONIDO-EVENTOS,(4)6145813
Elaboracion de comidas y platos preparados,MEDELLIN,ANTIOQUIA,CARRERA 29 C 3 20 AP 404,https://empresite.eleconomistaamerica.co/EVENTOS-INVERSIONES-SAS.html,EVENTOS E INVERSIONES S A S,SONIDO-EVENTOS,(4)3127832
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 54 1 A 36,https://empresite.eleconomistaamerica.co/EVENTOS-PRODUCCION-EH-SAS.html,EVENTOS Y PRODUCCION EH SAS,SONIDO-EVENTOS,3217119680
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,VIA CIRCULAR 2 71 31,https://empresite.eleconomistaamerica.co/EVENTOS-CASA-CRISTAL-SAS.html,EVENTOS CASA CRISTAL S A S,SONIDO-EVENTOS,(4)5824561
Organizacion de convenciones y eventos comerciales,SABANETA,ANTIOQUIA,CARRERA 43 B 72 SUR 16 AP 302,https://empresite.eleconomistaamerica.co/EVENTOS-SANT-ANGELO-SAS.html,EVENTOS SANT ANGELO S A S,SONIDO-EVENTOS,3128173791
Catering para eventos,MEDELLIN,ANTIOQUIA,CARRERA 15 19 SUR 183 INT,https://empresite.eleconomistaamerica.co/EVENTOS-PARTY-KIDS-SAS.html,EVENTOS PARTY KIDS S A S,SONIDO-EVENTOS,3218777477
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 43 A 18 SUR 135,https://empresite.eleconomistaamerica.co/EVENTOS-PERFECTOS-SAS.html,EVENTOS PERFECTOS S A S,SONIDO-EVENTOS,(4)4446776
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CARRERA 42 3 SUR 81 T 1,https://empresite.eleconomistaamerica.co/EVENTOS-ENERGIA-CREATIVA-SAS.html,EVENTOS ENERGIA CREATIVA S A S,SONIDO-EVENTOS,(4)6137291
Otras actividades de servicio de apoyo a las empresas n c p,MEDELLIN,ANTIOQUIA,CARRERA 50 C 77 57,https://empresite.eleconomistaamerica.co/EVENTOS-FITEC-MEDELLIN-SAS.html,EVENTOS FITEC MEDELLIN S A S,SONIDO-EVENTOS,(4)2334261
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 15 D SUR  32 B 22,https://empresite.eleconomistaamerica.co/EVENTOS-VINEDOS-PALMAR-SAS.html,EVENTOS VINEDOS DEL PALMAR S A S,SONIDO-EVENTOS,3136096072
Estudios de mercado y realizacion de encuestas de opinion publica,MEDELLIN,ANTIOQUIA,CALLE 12 31 193,https://empresite.eleconomistaamerica.co/INCENTIVA-GROUP-SAS.html,INCENTIVA GROUP S A S,SONIDO-EVENTOS,(4)2666208
Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 16 55 97,https://empresite.eleconomistaamerica.co/ESTUDIO-MODA-SA.html,ESTUDIO DE MODA S A S,SONIDO-EVENTOS,(4)2653111
Actividades de asociaciones empresariales y de empleadores,MEDELLIN,ANTIOQUIA,CARRERA 43 A 1 50 TORRE 2,https://empresite.eleconomistaamerica.co/ASOCIACION-NACIONAL-EMPRESARIOS-COLOMBIA.html,ASOCIACION NACIONAL DE EMPRESARIOS DE COLOMBIA,SONIDO-EVENTOS,(4)3265100
Confección de prendas de vestir,MEDELLIN,ANTIOQUIA,CL 16 55 129,https://empresite.eleconomistaamerica.co/PARENTESIS-SA.html,PARENTESIS S A EN LIQUIDACION,SONIDO-EVENTOS,(4)2653111
Otros tipos de expendio de comidas preparadas n c p,ENVIGADO,ANTIOQUIA,CALLE 48 F SUR 40 03 INT 132,https://empresite.eleconomistaamerica.co/EVENTOS-LOGISTICA-CATERING-ZARATOGA-SAS.html,EVENTOS LOGISTICA Y CATERING ZARATOGA S A S,SONIDO-EVENTOS,(4)4444709
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 77 D 86 37,https://empresite.eleconomistaamerica.co/EVENTOS-LOGISTICA-MEDELLIN-SAS.html,EVENTOS Y LOGISTICA MEDELLIN S A S,SONIDO-EVENTOS,(4)5701117
Catering para eventos,MEDELLIN,ANTIOQUIA,CARRERA 73 20 A 40,https://empresite.eleconomistaamerica.co/EVENTOS-MOMENTOS-ESPECIALES-SAS.html,EVENTOS Y MOMENTOS ESPECIALES S A S,SONIDO-EVENTOS,(4)5884250
Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general) bebidas y tabaco,APARTADO,ANTIOQUIA,CALLE 98 100 29,https://empresite.eleconomistaamerica.co/EVENTOS-RECREACION-DIVERTOWN-SAS.html,EVENTOS Y RECREACION DIVERTOWN S A S,SONIDO-EVENTOS,(4)8280821
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 52 49 27 OFICINA 1,https://empresite.eleconomistaamerica.co/EVENTOS-FORMACION-EMPRESARIAL-SAS.html,EVENTOS Y FORMACION EMPRESARIAL S A S,SONIDO-EVENTOS,(4)2515462
Catering para eventos,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/EVENTOS-EMPRESARIALES-CATERING-SAS.html,EVENTOS EMPRESARIALES CATERING S A S,SONIDO-EVENTOS,
Actividades de otros servicios de comidas,MEDELLIN,ANTIOQUIA,CARRERA 80 46 27,https://empresite.eleconomistaamerica.co/EVENTOS-CELEBRACIONES-INSPIRATO-SAS.html,EVENTOS Y CELEBRACIONES INSPIRATO S A S,SONIDO-EVENTOS,3127180479
Actividades de telecomunicaciones alambricas,BELLO,ANTIOQUIA,CARRERA 55 A 30 B 16,https://empresite.eleconomistaamerica.co/EVENTOS-PRODUCCIONES-RUMBAG-EU.html,EVENTOS Y PRODUCCIONES RUMBAG E U,SONIDO-EVENTOS,
Actividades combinadas de servicios administrativos de oficina,EL RETIRO,ANTIOQUIA,VIA PALMAS KM 24,https://empresite.eleconomistaamerica.co/EVENTOS-RECURSOS-ESTRATEGICOS-SAS.html,EVENTOS Y RECURSOS ESTRATEGICOS S A S,SONIDO-EVENTOS,3122433896
Catering para eventos,MEDELLIN,ANTIOQUIA,CARRERA 48 B 10 SUR 35,https://empresite.eleconomistaamerica.co/EVENTOS-BANQUETES-VANGUARDIA-SAS.html,EVENTOS Y BANQUETES VANGUARDIA S A S,SONIDO-EVENTOS,(4)3121617
Catering para eventos,LA ESTRELLA,ANTIOQUIA,CALLE 81 SUR 65 245,https://empresite.eleconomistaamerica.co/EVENTOS-SOCIALES-EMPRESARIALES-ROMERAL-SAS.html,EVENTOS SOCIALES Y EMPRESARIALES EL ROMERAL S A S,SONIDO-EVENTOS,(4)3020828
Otras actividades de servicio de apoyo a las empresas n c p,BELLO,ANTIOQUIA,CARRERA 50 52 30 OF 301,https://empresite.eleconomistaamerica.co/EVENTOS-JFZ-SOCIEDAD-ACCIONES-SIMPLIFICADA.html,EVENTOS JFZ SOCIEDAD POR ACCIONES SIMPLIFICADA EN LIQUIDACION,SONIDO-EVENTOS,(4)2738241
Organizacion de convenciones y eventos comerciales,ITAGUI,ANTIOQUIA,CALLE 78 52 D 130,https://empresite.eleconomistaamerica.co/EVENTOS-EXTREMO-PRODUCCIONES-COMPANIA-LTDA.html,EVENTOS EXTREMO PRODUCCIONES S A S,SONIDO-EVENTOS,3005771759
Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n c p,SABANETA,ANTIOQUIA,CARRERA 48 61 SUR 115,https://empresite.eleconomistaamerica.co/EVENTOS-CONTROL-TOTAL-MILLENNIUM-SAS.html,EVENTOS CONTROL TOTAL MILLENNIUM S A S,SONIDO-EVENTOS,(4)4444443
Actividades de espectaculos musicales en vivo,MEDELLIN,ANTIOQUIA,CALLE 33 C 88 A 115 APT 91,https://empresite.eleconomistaamerica.co/EVENTOS-PRODUCCIONES-CAMC-SAS.html,EVENTOS Y PRODUCCIONES CAMC S A S,SONIDO-EVENTOS,(4)5838740
Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n c p,MEDELLIN,ANTIOQUIA,CARRERA 83 48 BB 52,https://empresite.eleconomistaamerica.co/EVENTOS-COMUNICACIONES-COLOMBIA-LTDA.html,EVENTOS Y COMUNICACIONES DE COLOMBIA LTDA,SONIDO-EVENTOS,(4)4217662
Actividades de las agencias de viaje,MEDELLIN,ANTIOQUIA,CALLE 20 88 189,https://empresite.eleconomistaamerica.co/EVENTOS-TURISMO-MAR-CIELO-LTDA.html,EVENTOS Y TURISMO MAR Y CIELO LTDA,SONIDO-EVENTOS,(4)3474517
Ganaderia,MEDELLIN,ANTIOQUIA,CARRERA 53 B 13 A SUR 65,https://empresite.eleconomistaamerica.co/EVENTOS-ASESORIAS-AGROPECUARIAS-EU-AGROLOGIS.html,EVENTOS Y ASESORIAS AGROPECUARIAS E U AGROLOGIS E U EN LIQUIDACION,SONIDO-EVENTOS,(4)3546556
Mantenimiento y reparacion de vehiculos automotores,MEDELLIN,ANTIOQUIA,CALLE 36 45 19,https://empresite.eleconomistaamerica.co/SERVICIO-AUTOMOTRIZ-AIRE-SONIDO-ACCESORIOS-JF-SAS.html,SERVICIO AUTOMOTRIZ AIRE SONIDO Y ACCESORIOS JF S A S,SONIDO-EVENTOS,(4)2611250
Actividades de espectaculos musicales en vivo,ENVIGADO,ANTIOQUIA,CALLE 50 B SUR 43 33,https://empresite.eleconomistaamerica.co/ULTRA-SONIDO-PROFESIONAL-SAS.html,ULTRA SONIDO PROFESIONAL S A S,SONIDO-EVENTOS,(4)5982762
Actividades de otras asociaciones n c p,MEDELLIN,ANTIOQUIA,CALLE 102 34 50 INTERIOR,https://empresite.eleconomistaamerica.co/CORPORACION-SONIDOS-COMYS.html,CORPORACION SONIDOS COMYS,SONIDO-EVENTOS,3135842597
Publicidad,MEDELLIN,ANTIOQUIA,CALLE 10 B 37 24,https://empresite.eleconomistaamerica.co/JUAN-LONDONO-SONIDO-PUBLICITARIO-SAS.html,JUAN LONDONO SONIDO PUBLICITARIO S A S,SONIDO-EVENTOS,(4)3115058
Comercio al por menor de equipos y aparatos de sonido y de video en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 53 50 59,https://empresite.eleconomistaamerica.co/TECNO-SONIDO-CASCADA-SAS.html,TECNO SONIDO LA CASCADA S A S,SONIDO-EVENTOS,(4)2315334
Educacion media tecnica y de formacion laboral,ENVIGADO,ANTIOQUIA,CARRERA 39 39 SUR 31,https://empresite.eleconomistaamerica.co/ESCUELA-AUDIO-SONIDO-COLOMBIA-SAS.html,ESCUELA DE AUDIO Y SONIDO DE COLOMBIA S A S,SONIDO-EVENTOS,3006525685
Comercio de partes piezas (autopartes) y accesorios (lujos) para vehiculos automotores,MEDELLIN,ANTIOQUIA,CALLE 44 A 58 35,https://empresite.eleconomistaamerica.co/LUJOS-AIRES-SONIDO-SAS.html,LUJOS AIRES Y SONIDO S A S,SONIDO-EVENTOS,(4)5122931
