Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 67 50 53,http://empresite.eleconomistaamerica.co/FARMACIA-DROGUERIA-FARMAVIDA-SAS.html,FARMACIA DROGUERIA FARMAVIDA S A S,FARMACIA,(4)2922507
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 45 45 A 50 INTERIO,http://empresite.eleconomistaamerica.co/FARMACIAS-DROGUERIAS-ALIADAS-SAS.html,INVERSIONES FARMACEUTICAS ALIADAS S A,FARMACIA,(4)6043636
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/FARMACIA-DROGUERIA-HIGUERA-LTDA.html,FARMACIA Y DROGUERIA LA HIGUERA LTDA,FARMACIA,
Comercio al por mayor de productos farmaceuticos medicinales cosmeticos y de tocador,ENVIGADO,ANTIOQUIA,CARRERA 49 46 A SUR 25,http://empresite.eleconomistaamerica.co/RONELLY-SA.html,RONELLY S A,FARMACIA,(4)4445590
Actividades de la practica medica sin internacion,MEDELLIN,ANTIOQUIA,CALLE 10 30 310,http://empresite.eleconomistaamerica.co/DERMATOLOGICA-SA.html,DERMATOLOGICA S A,FARMACIA,(4)4444005
Comercio al por mayor de productos farmaceuticos medicinales cosmeticos y de tocador,MEDELLIN,ANTIOQUIA,CALLE 46 45 47,http://empresite.eleconomistaamerica.co/DEPOSITO-DROGAS-MONACO-SA.html,DEPOSITO DE DROGAS MONACO S A,FARMACIA,(4)6043535
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 43A 11B 145,http://empresite.eleconomistaamerica.co/IVANAGRO-SA.html,IVANAGRO S A,FARMACIA,(4)3167700
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,TRANSVERSAL 31 SU 32 B 62,http://empresite.eleconomistaamerica.co/INVERSIONES-FARMACIAS-ALPHA-SAS.html,INVERSIONES FARMACIAS ALPHA S A S,FARMACIA,(4)4487372
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,BELLO,ANTIOQUIA,DIAGONAL 44 53 35 LC 2,http://empresite.eleconomistaamerica.co/GO-FARMACIAS-EXPRESS-SAS.html,GO FARMACIAS EXPRESS S A S,FARMACIA,
Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general) bebidas y tabaco,ITAGUI,ANTIOQUIA,CALLE 63 44 72,http://empresite.eleconomistaamerica.co/TSUIN-FARMACIA-ELECTRODOMESTICO-SAS.html,TSUIN FARMACIA DEL ELECTRODOMESTICO S A S,FARMACIA,3168252041
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 59 42 24,http://empresite.eleconomistaamerica.co/CENTRAL-DROGAS-FARMACIA-SU-PUNTO-CONFIANZA-SAS.html,CENTRAL DROGAS FARMACIA SU PUNTO DE CONFIANZA S A S,FARMACIA,(4)4441907
Fabricacion de productos farmaceuticos sustancias quimicas medicinales y productos botanicos de uso farmaceutico,MEDELLIN,ANTIOQUIA,CARRERA 50 A 58 26,http://empresite.eleconomistaamerica.co/LABORATORIOS-FARMACIA-MODERNA-ANTONIO-ISAZA-COMPANIA-SUCESORES.html,LABORATORIOS FARMACIA MODERNA ANTONIO ISAZA Y COMPANIA SUCESORES,FARMACIA,(4)2540818
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 69 A 42 68,http://empresite.eleconomistaamerica.co/FARMAPIEL-FARMACIA-SA.html,FARMAPIEL FARMACIA S A,FARMACIA,(4)2301555
Actividades de otras asociaciones n c p,MEDELLIN,ANTIOQUIA,CARRERA 55 64 73 INT 210,http://empresite.eleconomistaamerica.co/ASERFAR-ASOCIACION-ESTUDIANTES-TECNOLOGOS-REGENTES-FARMACIA.html,ASOCIACION DE ESTUDIANTES Y TECNOLOGOS REGENTES DE FARMACIA ASERFAR,FARMACIA,(4)2125776
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 81 32 E 22 INT 202,http://empresite.eleconomistaamerica.co/GALENOS-FARMACIA-INTEGRAL-SAS.html,GALENOS FARMACIA INTEGRAL S A S,FARMACIA,(4)4135707
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 76 29 78,http://empresite.eleconomistaamerica.co/INVERSIONES-FARMACIA-CARIBE-LTDA.html,INVERSIONES FARMACIA CARIBE LTDA,FARMACIA,(4)2386570
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 76 32 C 27,http://empresite.eleconomistaamerica.co/JADE-FARMACIA-HOMEOPATICA-SAS.html,JADE FARMACIA HOMEOPATICA S A S,FARMACIA,(4)4486691
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/DROGUERIA-FARMACIA-POSITIVA-SAS.html,DROGUERIA Y FARMACIA POSITIVA S A S,FARMACIA,
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 50 A 82 A 26,http://empresite.eleconomistaamerica.co/DROGUERIA-AHORRE-SAS.html,DROGUERIA AHORRE S A S,DROGUERIA,(4)5897798
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 2 SUR 51 B 38,http://empresite.eleconomistaamerica.co/DROGUERIA-VITALI-SAS.html,DROGUERIA VITALI S A S,DROGUERIA,3194340435
Comercio al por mayor de productos farmaceuticos medicinales cosmeticos y de tocador,,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/DROGUERIA-MAX-VSAS.html,DROGUERIA MAX V S A S,DROGUERIA,(4)5130115
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,REMEDIOS,ANTIOQUIA,CALLE 11 13 58,http://empresite.eleconomistaamerica.co/DROGUERIA-VASCA-SAS.html,DROGUERIA VASCA S A S,DROGUERIA,(4)8303690
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,ANDES,ANTIOQUIA,CARRERA 50 49 68,http://empresite.eleconomistaamerica.co/DROGUERIA-TESORO-SAS.html,DROGUERIA EL TESORO S A S,DROGUERIA,3138695689
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,JARDIN,ANTIOQUIA,CARRERA 5 9 11,http://empresite.eleconomistaamerica.co/DROGUERIA-CITARA-SAS.html,DROGUERIA CITARA S A S,DROGUERIA,(4)8455682
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,BELLO,ANTIOQUIA,CARRERA 63 B 65 40,http://empresite.eleconomistaamerica.co/DROGUERIA-OSKAR-LTDA.html,DROGUERIA OSKAR LTDA,DROGUERIA,(4)4516046
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 68 A 43 40,http://empresite.eleconomistaamerica.co/DROGUERIA-ZULIA-LTDA.html,DROGUERIA ZULIA LTDA,DROGUERIA,(4)2301786
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,LA CEJA,ANTIOQUIA,CALLE 20 CR 20 68,http://empresite.eleconomistaamerica.co/DROGUERIA-DELIO-LTDA.html,DROGUERIA DELIO LTDA,DROGUERIA,(4)5531123
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,ENVIGADO,ANTIOQUIA,CARRERA 43 A 44 SUR 21,http://empresite.eleconomistaamerica.co/DROGUERIA-SANIGI-SAS.html,DROGUERIA SANIGI S A S,DROGUERIA,(4)3024148
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 19 38 73 LC 0144,http://empresite.eleconomistaamerica.co/DROGUERIA-PALMAGRANDE-SAS.html,DROGUERIA PALMAGRANDE S A S,DROGUERIA,3206886850
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,RIONEGRO,ANTIOQUIA,VEREDA CABECERAS DE LLANOGRANDE,http://empresite.eleconomistaamerica.co/DROGUERIA-CABECERAS-SAS.html,DROGUERIA CABECERAS S A S,DROGUERIA,3137818412
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 74 48 B 39,http://empresite.eleconomistaamerica.co/DROGUERIA-EFECTIVA-33-SAS.html,DROGUERIA EFECTIVA LA 33 S A S,DROGUERIA,(4)2602223
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,ENVIGADO,ANTIOQUIA,CALLE 36E S 29 A 06,http://empresite.eleconomistaamerica.co/DROGUERIA-GALYMA-LTDA.html,DROGUERIA GALYMA LTDA,DROGUERIA,(4)3329465
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,ENVIGADO,ANTIOQUIA,CALLE 38 SUR 43 89,http://empresite.eleconomistaamerica.co/DROGUERIA-ENVIGADO-43-SAS.html,DROGUERIA ENVIGADO LA 43 S A S,DROGUERIA,(4)2769622
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,ENVIGADO,ANTIOQUIA,CARRERA 43 A 36 SUR 72,http://empresite.eleconomistaamerica.co/DROGUERIA-SUPER-ENVIGADO-SAS.html,DROGUERIA SUPER ENVIGADO S A S,DROGUERIA,3017984800
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,YARUMAL,ANTIOQUIA,CARRERA 21 18 31,http://empresite.eleconomistaamerica.co/DROGUERIA-PHARMAYA-SAS.html,DROGUERIA PHARMAYA SAS,DROGUERIA,(4)8536500
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 42 C 92 06,http://empresite.eleconomistaamerica.co/DROGUERIA-RUTA-92-SAS.html,DROGUERIA RUTA 92 S A S,DROGUERIA,3148140783
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,SABANETA,ANTIOQUIA,CARRERA 48 73 SUR 18 LC 01,http://empresite.eleconomistaamerica.co/DROGUERIA-SINGULAR-SAS.html,DROGUERIA SINGULAR S A S,DROGUERIA,3144623468
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,COPACABANA,ANTIOQUIA,CALLE 50 47 78,http://empresite.eleconomistaamerica.co/DROGUERIA-JYS-COPACABANA-SAS.html,DROGUERIA J Y S COPACABANA S A S,DROGUERIA,(4)2741021
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,GUARNE,ANTIOQUIA,CARRERA 52 52 69,http://empresite.eleconomistaamerica.co/DROGUERIA-FAMILIAR-AP-SAS.html,DROGUERIA FAMILIAR AP S A S,DROGUERIA,(4)5515006
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,SABANETA,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/DROGUERIA-SERENTI-SAS.html,DROGUERIA SERENTI S A S,DROGUERIA,
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,ITAGUI,ANTIOQUIA,CALLE 49 48 78,http://empresite.eleconomistaamerica.co/DROGUERIA-49-ITAGUI-SAS.html,DROGUERIA LA 49 ITAGUI S A S,DROGUERIA,(4)2810056
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,LA CEJA,ANTIOQUIA,CARRERA 19 CL 18 03,http://empresite.eleconomistaamerica.co/DROGUERIA-ORBIMEDICA-SAS.html,DROGUERIA ORBIMEDICA S A S,DROGUERIA,(4)5684876
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,PUERTO TRIUNFO,ANTIOQUIA,CALLE 20 35 37 PISO 1,http://empresite.eleconomistaamerica.co/DROGUERIA-DOCTOR-FARMA-SAS.html,DROGUERIA DOCTOR FARMA S A S,DROGUERIA,3218664117
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,BELLO,ANTIOQUIA,DIAGONAL 55 AV 37 59 LC 107,http://empresite.eleconomistaamerica.co/DROGUERIA-FARMABELLO-SAS.html,DROGUERIA FARMABELLO S A S,DROGUERIA,(4)4830835
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,LA CEJA,ANTIOQUIA,CARRERA 20 21 08,http://empresite.eleconomistaamerica.co/DROGUERIA-SAN-LAZARO-SL-SAS.html,DROGUERIA SAN LAZARO SL S A S,DROGUERIA,3015163402
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 66 A 34 82,http://empresite.eleconomistaamerica.co/DROGUERIA-CATALAN-SAS.html,DROGUERIA CATALAN S A S,DROGUERIA,(4)4447281
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,SABANETA,ANTIOQUIA,CALLE 76 SUR 47 8,http://empresite.eleconomistaamerica.co/DROGUERIA-SERVIFARMA-JMNSAS.html,DROGUERIA SERVIFARMA J M N S A S,DROGUERIA,3105476332
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,BELLO,ANTIOQUIA,CALLE 49 49 71,http://empresite.eleconomistaamerica.co/DROGUERIA-HARWAR-BELLO-SAS.html,DROGUERIA HARWAR BELLO S A S,DROGUERIA,(4)4828967
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 46 56 A 13,http://empresite.eleconomistaamerica.co/DROGUERIAS-CASTANO-ISAS.html,DROGUERIAS CASTANO I S A S,DROGUERIA,(4)5123703
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,SEGOVIA,ANTIOQUIA,CARRERA 52 50 22,http://empresite.eleconomistaamerica.co/DROGUERIA-PANACEA-TAMAYO-SAS.html,DROGUERIA PANACEA TAMAYO S A S,DROGUERIA,3136321833
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/DROGUERIA-GRAN-FARMA-SAS.html,DROGUERIA GRAN FARMA S A S,DROGUERIA,
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,TRANSVERSAL 45 D 85 17,http://empresite.eleconomistaamerica.co/DROGUERIA-FAMIHEALTH-SAS.html,DROGUERIA FAMIHEALTH S A S,DROGUERIA,(4)4997607
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 30 A 65 A 32,http://empresite.eleconomistaamerica.co/DROGUERIAS-DIFARMA-SAS.html,DROGUERIAS DIFARMA S A S,DROGUERIA,(4)4440600
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 45 D 72 02,http://empresite.eleconomistaamerica.co/DROGUERIA-SERVIMEDICAL-SAS.html,DROGUERIA SERVIMEDICAL S A S,DROGUERIA,(4)4982157
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,CIUDAD BOLIVAR,ANTIOQUIA,CALLE 50 48 46,http://empresite.eleconomistaamerica.co/DROGUERIA-MONTEBLANCO-SAS.html,DROGUERIA MONTEBLANCO S A S,DROGUERIA,(4)8411521
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 81 30 06,http://empresite.eleconomistaamerica.co/DROGUERIA-CLAUDIMART-LTDA.html,DROGUERIA CLAUDIMART LTDA,DROGUERIA,(4)2751419
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 51 D 59 03,http://empresite.eleconomistaamerica.co/DROGUERIA-JUAN-CORRAL-LTDA.html,DROGUERIA JUAN DEL CORRAL LTDA,DROGUERIA,(4)5124248
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 35 80 B 29,http://empresite.eleconomistaamerica.co/DROGUERIA-ESPECIFICA-SA.html,DROGUERIA ESPECIFICA S A,DROGUERIA,(4)4124604
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 65 A CL 27 01,http://empresite.eleconomistaamerica.co/DROGUERIA-TRIAVENIDAS-SAS.html,DROGUERIA TRIAVENIDAS S A S,DROGUERIA,(4)2358171
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,TARAZA,ANTIOQUIA,CALLE 30 29 22,http://empresite.eleconomistaamerica.co/DROGUERIA-MEDICARTE-DYJ-SAS.html,DROGUERIA MEDICARTE DYJ SAS,DROGUERIA,(4)8365477
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,CALDAS,ANTIOQUIA,CARRERA 49 135 SUR 1,http://empresite.eleconomistaamerica.co/DROGUERIA-JD-CALDAS-SAS.html,DROGUERIA JD CALDAS S A S,DROGUERIA,(4)3031649
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,CANASGORDAS,ANTIOQUIA,CARRERA 31 31 12,http://empresite.eleconomistaamerica.co/DROGUERIA-CAFIOCCIDENTE-SAS.html,DROGUERIA CAFIOCCIDENTE S A S,DROGUERIA,(4)8564129
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,FRONTINO,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/DROGUERIA-FRONTINO-LTDA.html,DROGUERIA FRONTINO LTDA,DROGUERIA,
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/DROGUERIA-MARANDUA-LTDA.html,DROGUERIA MARANDUA LTDA,DROGUERIA,
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/DROGUERIA-CARMEN-LTDA.html,DROGUERIA EL CARMEN LTDA,DROGUERIA,
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/DROGUERIA-CHIPRE-LTDA.html,DROGUERIA CHIPRE LTDA,DROGUERIA,
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,ENVIGADO,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/DROGUERIA-YERBABUENA-LTDA.html,DROGUERIA YERBABUENA LTDA,DROGUERIA,
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/DROGUERIA-DONOTO-2-LTDA.html,DROGUERIA DONOTO 2 LTDA,DROGUERIA,(4)2504579
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 50 A 57 16,http://empresite.eleconomistaamerica.co/DROGUERIA-NUEVA-VILLA-SAS.html,DROGUERIA NUEVA VILLA S A S,DROGUERIA,(4)2519308
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,BELLO,ANTIOQUIA,CALLE 52 56 A 05,http://empresite.eleconomistaamerica.co/DROGUERIA-ANDALUX-SAS.html,DROGUERIA ANDALUX S A S,DROGUERIA,(4)2752903
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 81 42 68,http://empresite.eleconomistaamerica.co/DROGUERIA-DARSALUD-81-SAS.html,DROGUERIA DARSALUD LA 81 S A S,DROGUERIA,(4)4135851
Comercio al por mayor de productos farmaceuticos medicinales cosmeticos y de tocador,BELLO,ANTIOQUIA,CARRERA 60 21A 19,http://empresite.eleconomistaamerica.co/DROGUERIA-SAN-BASILIO-LTDA.html,DROGUERIA SAN BASILIO LTDA,DROGUERIA,(4)4616129
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 46 50 22,http://empresite.eleconomistaamerica.co/DROGUERIA-ORIENTAL-SAS.html,DROGUERIA LA ORIENTAL S A S,DROGUERIA,(4)5117740
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,ENVIGADO,ANTIOQUIA,CALLE 45 A SUR 39 B 120,http://empresite.eleconomistaamerica.co/DROGUERIA-PROVEMED-SAS.html,DROGUERIA PROVEMED S A S,DROGUERIA,(4)3314244
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,NECHI,ANTIOQUIA,CALLE 31 29 56,http://empresite.eleconomistaamerica.co/DROGUERIA-PRINCIPAL-MYD-SAS.html,DROGUERIA LA PRINCIPAL MYD S A S,DROGUERIA,3103912511
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,SONSON,ANTIOQUIA,CALLE 6 CR 7 27,http://empresite.eleconomistaamerica.co/DROGUERIA-CENTRAL-LTDA.html,DROGUERIA CENTRAL LTDA,DROGUERIA,(4)8691537
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,CAREPA,ANTIOQUIA,CALLE 80 77 04,http://empresite.eleconomistaamerica.co/DROGUERIA-CAREPA-LTDA.html,DROGUERIA CAREPA LTDA,DROGUERIA,
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,ZARAGOZA,ANTIOQUIA,CARRERA 41 CL SANTANDER 39 51,http://empresite.eleconomistaamerica.co/DROGUERIA-VILLA-MARIA-SAS.html,DROGUERIA VILLA MARIA S A S,DROGUERIA,(4)8388322
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,SEGOVIA,ANTIOQUIA,CARRERA 49 49 52,http://empresite.eleconomistaamerica.co/DROGUERIA-SEGOVIA-LTDA.html,DROGUERIA SEGOVIA LTDA,DROGUERIA,(4)8314051
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,BELLO,ANTIOQUIA,AVENIDA 47 B 65 89,http://empresite.eleconomistaamerica.co/DROGUERIA-MICARELLY-LTDA.html,DROGUERIA MICARELLY LTDA,DROGUERIA,(4)4817005
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 68 96 121,http://empresite.eleconomistaamerica.co/DROGUERIA-SANTA-MONICA-SA.html,DROGUERIA SANTA MONICA S A,DROGUERIA,(4)2677428
Comercio al por mayor de productos farmaceuticos medicinales cosmeticos y de tocador,MEDELLIN,ANTIOQUIA,CALLE 54 42 37,http://empresite.eleconomistaamerica.co/DROGUERIAS-INVERSIONES-SAS.html,DROGUERIAS E INVERSIONES S A S,DROGUERIA,(4)2178233
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 50 48 03 PISO 2,http://empresite.eleconomistaamerica.co/DROGUERIA-TODO-DROGAS-LTDA.html,INVERSIONES TODO DROGAS S A S,DROGUERIA,(4)4547239
Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general) bebidas y tabaco,MEDELLIN,ANTIOQUIA,CALLE 49 CARRERA 30 11,http://empresite.eleconomistaamerica.co/DROGUERIA-ALPES-PLUS-SAS.html,DROGUERIA ALPES PLUS S A S,DROGUERIA,(4)5821842
Comercio al por mayor de productos farmaceuticos medicinales cosmeticos y de tocador,MEDELLIN,ANTIOQUIA,CARRERA 45 47 84,http://empresite.eleconomistaamerica.co/DROGUERIAS-PICHINCHA-SAS.html,DROGUERIAS PICHINCHA S A S,DROGUERIA,(4)2392008
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 89 30 D 37,http://empresite.eleconomistaamerica.co/DROGUERIA-DROGAMAR-SAS.html,DROGUERIA DROGAMAR S A S,DROGUERIA,(4)3416068
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 114 64D 112,http://empresite.eleconomistaamerica.co/DROGUERIA-PENSILVANIA-LTDA.html,DROGUERIA PENSILVANIA LTDA,DROGUERIA,(4)2732531
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 45 83 03,http://empresite.eleconomistaamerica.co/DROGUERIA-ESMERALDA-LTDA.html,DROGUERIA LA ESMERALDA LTDA,DROGUERIA,(4)2332049
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 48 55 14,http://empresite.eleconomistaamerica.co/DROGUERIA-PLAZA-BOLIVAR-SAS.html,DROGUERIA PLAZA BOLIVAR S A S,DROGUERIA,(4)2310128
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,COPACABANA,ANTIOQUIA,CALLE 50 46 74,http://empresite.eleconomistaamerica.co/DROGUERIA-CLARINES-SAS.html,DROGUERIA CLARINES S A S,DROGUERIA,(4)2741771
Comercio al por menor de productos farmaceuticos y medicinales cosmeticos y articulos de tocador en establecimientos especializados,CAUCASIA,ANTIOQUIA,CALLE 12 8 11 77,http://empresite.eleconomistaamerica.co/DROGUERIA-MAXIFARMA-CYMSAS.html,DROGUERIA MAXIFARMA C Y M S A S,DROGUERIA,(4)8394500
